id,text,tag
020.jpg,  ,O
020.jpg,999,B-ADDRESS
020.jpg,ENTERPRISE,I-ADDRESS
020.jpg,DR,I-ADDRESS
020.jpg,|,O
020.jpg,PATON,O
020.jpg,994460017562906,O
020.jpg,SHIP,O
020.jpg,TO,O
020.jpg,Carrier,O
020.jpg,Name..:,O
020.jpg,NGD,O
020.jpg,NORTH,O
020.jpg,GA,O
020.jpg,DIST,O
020.jpg,AND,O
020.jpg,LOGI,O
020.jpg,PRO#:,O
020.jpg,.,O
020.jpg,1756290,O
020.jpg,:,O
020.jpg, ,O
020.jpg, ,O
020.jpg,  ,O
020.jpg,DBA,O
020.jpg,IMPERIAL,O
020.jpg,FLOORS,O
020.jpg,"EUGENE,",O
020.jpg,OR,O
020.jpg,342-5031,O
020.jpg,  ,O
020.jpg,  ,O
020.jpg, ,O
020.jpg,Trailer,O
020.jpg,Number:,O
020.jpg,NGD,O
020.jpg,   ,O
020.jpg,|,O
020.jpg,SCAC:,O
020.jpg,Freight,O
020.jpg,Charge,O
020.jpg,Terms,O
020.jpg,Prepaid,O
020.jpg,Collect,O
020.jpg,Third,O
020.jpg,Party,O
020.jpg,Master,O
020.jpg,bill,O
020.jpg,of,O
020.jpg,lading:,O
020.jpg,with,O
020.jpg,attached,O
020.jpg,Underlying,O
020.jpg,bills,O
020.jpg,of,O
020.jpg,lading,O
020.jpg,CUSTOMER,O
020.jpg,ORDER,O
020.jpg,INFORMATION,O
020.jpg,:,O
020.jpg,CUSTOMER,O
020.jpg,ORDER,O
020.jpg,#,O
020.jpg,PKGS,O
020.jpg,WEIGHT,O
020.jpg,|PALLET/SLIP,O
020.jpg,ADDITIONAL,O
020.jpg,SHIPPER,O
020.jpg,INFO,O
020.jpg,PY,O
020.jpg,po,O
020.jpg,2,O
020.jpg,465,O
020.jpg,[UN,O
020.jpg,2632760,O
020.jpg,Ord#-2551974,O
020.jpg, ,O
020.jpg, ,O
020.jpg,|,O
020.jpg,Special,O
020.jpg,Instructions:,O
020.jpg,Pe,O
020.jpg,Ya,O
020.jpg,pT,O
020.jpg,TTS,O
020.jpg,pe,O
020.jpg,DT,O
020.jpg,Re,O
020.jpg,ep,O
020.jpg,ee,O
020.jpg,EY,O
020.jpg,‘,O
020.jpg,re,O
020.jpg,|,O
020.jpg,oO,O
020.jpg,uw,O
020.jpg,|,O
020.jpg,GRAND,O
020.jpg,TOTAL,O
020.jpg,CARRIER,O
020.jpg,INFORMATION,O
020.jpg,HANDLING,O
020.jpg,UNIT,O
020.jpg,PACKAGE,O
020.jpg,WEIGHT,O
020.jpg,|,O
020.jpg,SQYD,O
020.jpg,ONLY,O
020.jpg,QTY,O
020.jpg,TYPE,O
020.jpg,|,O
020.jpg,aTy,O
020.jpg,|,O
020.jpg,TYPE,O
020.jpg,COMMODITY,O
020.jpg,DESCRIPTION,O
020.jpg,CARPET,O
020.jpg,__,O
020.jpg,70680,O
020.jpg,100,O
020.jpg,F,O
020.jpg,a,O
020.jpg,iO,O
020.jpg,ra,O
020.jpg,It,O
020.jpg,tn,O
020.jpg,O,O
020.jpg,>,O
020.jpg,(on),O
020.jpg,wn,O
020.jpg,CO,O
020.jpg,E,O
020.jpg,pee,O
020.jpg,|,O
020.jpg,eee,O
020.jpg,eee,O
020.jpg,ee,O
020.jpg,lee],O
020.jpg,ere,O
020.jpg,Se,O
020.jpg,|,O
020.jpg,CE,O
020.jpg,een,O
020.jpg,po],O
020.jpg,465,O
020.jpg,|,O
020.jpg,83],O
020.jpg,GRAND,O
020.jpg,TOTAL,O
020.jpg, ,O
020.jpg, ,O
020.jpg,  ,O
020.jpg,CARRIER,O
020.jpg,SIGNATURE,O
020.jpg,PICKUP,O
020.jpg,DATE,O
020.jpg,   ,O
020.jpg, ,O
020.jpg,   ,O
020.jpg,Trailer,O
020.jpg,Loaded,O
020.jpg,Freight,O
020.jpg,Counted,O
020.jpg,By,O
020.jpg,Shipper,O
020.jpg,By,O
020.jpg,Shipper,O
020.jpg,By,O
020.jpg,Driver,O
020.jpg,By,O
020.jpg,Driver/Pallets,O
020.jpg, ,O
020.jpg,   ,O
020.jpg, ,O
020.jpg,SHIPPER,O
020.jpg,SIGNATURE,O
020.jpg,/,O
020.jpg,DATE,O
020.jpg,   ,O
020.jpg,By,O
020.jpg,Driver/Pieces,O
020.jpg, ,O
020.jpg, ,O
020.jpg, ,O
020.jpg,01/02/2020,O
047.jpg,ENGINEERED,B-COMPANY_NAME
047.jpg,FLOORS,I-COMPANY_NAME
047.jpg,LLC,I-COMPANY_NAME
047.jpg,Load,O
047.jpg,List,O
047.jpg,DATE:,B-DATE
047.jpg,1/03/20,I-DATE
047.jpg,3201,B-ADDRESS
047.jpg,N,B-ADDRESS
047.jpg,DALTON,B-ADDRESS
047.jpg,BYPASS,B-ADDRESS
047.jpg,Load,O
047.jpg,Number,O
047.jpg,PO,O
047.jpg,BOX,O
047.jpg,2207,O
047.jpg,134,O
047.jpg,CUST:,O
047.jpg,107383,O
047.jpg,"DALTON,",O
047.jpg,GA,O
047.jpg,30720,O
047.jpg,BOL#:,B-INVOICE_NO
047.jpg,7360804,I-INVOICE_NO
047.jpg,P,B-CUST_NAME
047.jpg,S,I-CUST_NAME
047.jpg,L,I-CUST_NAME
047.jpg,ENTERPRISES,I-CUST_NAME
047.jpg,INC,I-CUST_NAME
047.jpg,P,O
047.jpg,S,O
047.jpg,L,O
047.jpg,ENTERPRISES,O
047.jpg,INC,O
047.jpg,DBA/WHITAKER'S,O
047.jpg,DBA/WHITAKER'S,O
047.jpg,324,O
047.jpg,MAIN,O
047.jpg,ST,O
047.jpg,SE,O
047.jpg,324,O
047.jpg,MAIN,O
047.jpg,ST,O
047.jpg,SE,O
047.jpg,ALBANY,O
047.jpg,OR,O
047.jpg,97321,O
047.jpg,ALBANY,O
047.jpg,OR,O
047.jpg,97321,O
047.jpg,Phone:,B-PHONE
047.jpg,541-928-8824,I-PHONE
047.jpg,PACIFIC,O
047.jpg,COAST,O
047.jpg,DIST,O
047.jpg,Trailer,O
047.jpg,#:,O
047.jpg,NA,O
047.jpg,ORDER,O
047.jpg,--ITEM--,O
047.jpg,STYLE,O
047.jpg,COLOR,O
047.jpg,NUMBER,O
047.jpg,LINE,O
047.jpg,-NUMBER-,O
047.jpg,CODE,O
047.jpg,CODE,O
047.jpg,-DYE,O
047.jpg,LOT#-,O
047.jpg,WIDTH,O
047.jpg,LENGTH,O
047.jpg,SQ,O
047.jpg,YARDS,O
047.jpg,UNIT,O
047.jpg,WEIGHT,O
047.jpg,P.O.#,O
047.jpg,123119B,O
047.jpg,7227987,O
047.jpg,1,O
047.jpg,12937988,O
047.jpg,1332,O
047.jpg,373%,O
047.jpg,341572,O
047.jpg,12,O
047.jpg,78.01,O
047.jpg,104.11,O
047.jpg,1,O
047.jpg,382,O
047.jpg,CHAMBERS,O
047.jpg,BAY-ICED,O
047.jpg,COFFEE,O
047.jpg,/,O
047.jpg,SDMRK,O
047.jpg,:,O
047.jpg,MCGLINCHY,O
047.jpg,7227987,O
047.jpg,2,O
047.jpg,12937990,O
047.jpg,1332,O
047.jpg,373,O
047.jpg,341571,O
047.jpg,12,O
047.jpg,65.01,O
047.jpg,86.78,O
047.jpg,1,O
047.jpg,318,O
047.jpg,CHAMBERS,O
047.jpg,BAY-ICED,O
047.jpg,COFFEE,O
047.jpg,SDMRK,O
047.jpg,:,O
047.jpg,MCGLINCHY,O
047.jpg,-UNITS-,O
047.jpg,-,O
047.jpg,-WEIGHT,O
047.jpg,-,O
047.jpg,-,O
047.jpg,-SQ,O
047.jpg,2,O
047.jpg,700,O
047.jpg,190.893,O
058.jpg,__,O
058.jpg,BILL,O
058.jpg,OF,O
058.jpg,LADING,O
058.jpg,-,O
058.jpg,SHORT,O
058.jpg,FORM,O
058.jpg,-,O
058.jpg,ORIGINAL,O
058.jpg,-,O
058.jpg,NOT,O
058.jpg,NEGOTIABLE,O
058.jpg,is,O
058.jpg,form,O
058.jpg,contains,O
058.jpg,only,O
058.jpg,the,O
058.jpg,information,O
058.jpg,necessary,O
058.jpg,for,O
058.jpg,the,O
058.jpg,motor,O
058.jpg,carrier,O
058.jpg,to,O
058.jpg,"deliver,",O
058.jpg,"rate,",O
058.jpg,and,O
058.jpg,invoice,O
058.jpg,the,O
058.jpg,shipment,O
058.jpg,described,O
058.jpg,below.,O
058.jpg,RM,O
058.jpg,CHR,O
058.jpg,List,O
058.jpg,|,O
058.jpg,Carrier:[CHR,O
058.jpg,Brokerage,O
058.jpg,|,O
058.jpg,Pro,O
058.jpg,|,O
058.jpg,Shipper:,O
058.jpg,Ship,O
058.jpg,Date,B-DATE
058.jpg,10/29/2019,I-DATE
058.jpg,Proactive,B-COMPANY_NAME
058.jpg,Packaging,I-COMPANY_NAME
058.jpg,&,I-COMPANY_NAME
058.jpg,Display,I-COMPANY_NAME
058.jpg,602,B-ADDRESS
058.jpg,S,I-ADDRESS
058.jpg,Rockefeller,I-ADDRESS
058.jpg,Ave,I-ADDRESS
058.jpg,Ste,I-ADDRESS
058.jpg,A,I-ADDRESS
058.jpg,"ONTARIO,",O
058.jpg,CA,O
058.jpg,91761-8191,O
058.jpg,(909),O
058.jpg,390-5624,O
058.jpg,Reference,O
058.jpg,Number(s):,O
058.jpg,13628509(PU),O
058.jpg,|,O
058.jpg,Consignee:,O
058.jpg,Due,O
058.jpg,Date,O
058.jpg,10/29/2019,O
058.jpg,Target,O
058.jpg,UDC,O
058.jpg,#3840,O
058.jpg,2704,O
058.jpg,Summit,O
058.jpg,Ave.,O
058.jpg, ,O
058.jpg,  ,O
058.jpg, ,O
058.jpg,   ,O
058.jpg, ,O
058.jpg, ,O
058.jpg, ,O
058.jpg, ,O
058.jpg,  ,O
058.jpg,307905498,O
058.jpg,All,O
058.jpg,Freight,O
058.jpg,Charges,O
058.jpg,Prepaid,O
058.jpg,Bill,O
058.jpg,To:,O
058.jpg,   ,O
058.jpg, ,O
058.jpg, ,O
058.jpg,HRW,O
058.jpg,Billing,O
058.jpg,P.O.,O
058.jpg,Box,O
058.jpg,3470,O
058.jpg,"hicago,",O
058.jpg,IL,O
058.jpg,60654,O
058.jpg,"Rialto,",O
058.jpg,CA,O
058.jpg,92376,O
058.jpg,(909),O
058.jpg,356-6126,O
058.jpg, ,O
058.jpg,Reference,O
058.jpg,Number(s):,O
058.jpg,7000289561/,O
058.jpg,T38406329,O
058.jpg,016(DEL),O
058.jpg,oT:,O
058.jpg,1A:,O
058.jpg,floey,O
058.jpg,Charges,O
058.jpg,Advanced:,O
058.jpg, ,O
058.jpg,All,O
058.jpg,Freight,O
058.jpg,Charges,O
058.jpg,Prepaid,O
058.jpg,Bill,O
058.jpg,To:,O
058.jpg,Agent,O
058.jpg,or,O
058.jpg,Cashier:,O
058.jpg,Received:,O
058.jpg,Per,O
058.jpg,i$,O
058.jpg,(the,O
058.jpg,signature,O
058.jpg,here,O
058.jpg,   ,O
058.jpg,To,O
058.jpg,apply,O
058.jpg,in,O
058.jpg,prepayment,O
058.jpg,of,O
058.jpg,the,O
058.jpg,charges,O
058.jpg,on,O
058.jpg,acknowledges,O
058.jpg,only,O
058.jpg,the,O
058.jpg,amount,O
058.jpg,|,O
058.jpg,the,O
058.jpg,property,O
058.jpg,described,O
058.jpg,hereon.,O
058.jpg,prepaid),O
058.jpg,  ,O
058.jpg, ,O
058.jpg,   ,O
058.jpg,  ,O
058.jpg, ,O
058.jpg,   ,O
058.jpg,     ,O
058.jpg, ,O
058.jpg,  ,O
058.jpg,  ,O
058.jpg, ,O
058.jpg,  ,O
058.jpg, ,O
058.jpg,SKU/UPC,O
058.jpg,Class,O
058.jpg,Cust,O
058.jpg,Ref,O
058.jpg,#,O
058.jpg,Item,O
058.jpg,Ref#,O
058.jpg,Description,O
058.jpg,UOM,O
058.jpg,Qty,O
058.jpg,Vol,O
058.jpg,Pallets,O
058.jpg,.,O
058.jpg,Weight,O
058.jpg,(Ibs),O
058.jpg,Notes,O
058.jpg,UDC,O
058.jpg,100,O
058.jpg,PCS,O
058.jpg,10080,O
058.jpg,"582,",O
058.jpg,8&8,O
058.jpg,s@,O
058.jpg,42000,O
058.jpg,400,O
058.jpg,7000289561,O
058.jpg,Non-Retail,O
058.jpg,Items,O
058.jpg,°,O
058.jpg,10080,O
058.jpg,"582,40058",O
058.jpg,"¢¢,",O
058.jpg,42000,O
058.jpg,x,O
058.jpg,Special,O
058.jpg,Instructions,O
058.jpg,(Origin),O
058.jpg,_,O
058.jpg,first,O
058.jpg,come,O
058.jpg,first,O
058.jpg,served.,O
058.jpg,Special,O
058.jpg,Instructions,O
058.jpg,(Destination),O
058.jpg,Your,O
058.jpg,appointment,O
058.jpg,requ,O
058.jpg,Appointment,O
058.jpg,Confirmati,O
058.jpg,are,O
058.jpg,0.1.,O
058.jpg,Please,O
058.jpg,"note,",O
058.jpg,this,O
058.jpg,con,O
058.jpg,yard.,O
058.jpg,est,O
058.jpg,has,O
058.jpg,been,O
058.jpg,confirmed,O
058.jpg,for,O
058.jpg,10/29/2019,O
058.jpg,17:30.,O
058.jpg,Your,O
058.jpg,Ryder,O
058.jpg,ion,O
058.jpg,Number,O
058.jpg,Is,O
058.jpg,T38406329016,O
058.jpg,and,O
058.jpg,approximate,O
058.jpg,unload,O
058.jpg,hours,O
058.jpg,firmation,O
058.jpg,number,O
058.jpg,is,O
058.jpg,required,O
058.jpg,for,O
058.jpg,admittance,O
058.jpg,into,O
058.jpg,a,O
058.jpg,Target,O
058.jpg,|,O
058.jpg,***SHIPPER,O
058.jpg,LOAD,O
058.jpg,&,O
058.jpg,COUNT***For,O
058.jpg,problems,O
058.jpg,with,O
058.jpg,this,O
058.jpg,shipment,O
058.jpg,please,O
058.jpg,contact,O
058.jpg,CH,O
058.jpg,Robinson,O
058.jpg,1-866-786-8813.,O
058.jpg,",",O
058.jpg,d,O
058.jpg,materials,O
058.jpg,are,O
058.jpg,properly,O
058.jpg,clas,O
058.jpg,according,O
058.jpg,to,O
058.jpg,the-applicable,O
058.jpg,reg,O
058.jpg,Date,O
058.jpg,/é,O
058.jpg,AT,O
058.jpg,/7,O
058.jpg,Trailer,O
058.jpg,2,O
058.jpg,Bate,O
058.jpg,Seal,O
058.jpg,¢,O
058.jpg,QOBAZ3,O
058.jpg,Date,O
058.jpg,Seal,O
058.jpg,#,O
058.jpg,or,O
058.jpg,al,O
058.jpg,W).,O
058.jpg,||,O
058.jpg,Comments:,O
058.jpg,"sified,",O
058.jpg,"described,",O
058.jpg,"labeled,",O
058.jpg,and,O
058.jpg,"packaged,",O
058.jpg,and,O
058.jpg,The,O
058.jpg,Shipper,O
058.jpg,certifies,O
058.jpg,that,O
058.jpg,the,O
058.jpg,above,O
058.jpg,name,O
058.jpg,ulations,O
058.jpg,of,O
058.jpg,the,O
058.jpg,Department,O
058.jpg,of,O
058.jpg,are,O
058.jpg,in,O
058.jpg,proper,O
058.jpg,conditi,O
058.jpg,"portation,",O
058.jpg,Transportation.,O
058.jpg,  ,O
058.jpg, ,O
058.jpg,i,O
058.jpg,Shipper,O
058.jpg,Signature,O
058.jpg,X,O
058.jpg, ,O
058.jpg,Consignee,O
058.jpg,Signature,O
058.jpg,X,O
058.jpg, ,O
058.jpg, ,O
058.jpg,Driver,O
058.jpg,Signature,O
058.jpg,X,O
058.jpg,   ,O
058.jpg,Scanned,O
058.jpg,with,O
058.jpg,CamScanner,O
059.jpg,CHR,O
059.jpg,RM,O
059.jpg,#,O
059.jpg,BILL,O
059.jpg,OF,O
059.jpg,LADING,O
059.jpg,EQUIPMENT,O
059.jpg,POOLING,O
059.jpg,SYSTEMS,O
059.jpg, ,O
059.jpg,SHIPPER:,O
059.jpg,Costco,B-COMPANY_NAME
059.jpg,Depot,I-COMPANY_NAME
059.jpg,#960/961,O
059.jpg,BILL,B-INVOICE_NO
059.jpg,OF,I-INVOICE_NO
059.jpg,LADING,I-INVOICE_NO
059.jpg,NO.,I-INVOICE_NO
059.jpg,3763622148,I-INVOICE_NO
059.jpg,11600,B-ADDRESS
059.jpg,Riverside,I-ADDRESS
059.jpg,Drive,I-ADDRESS
059.jpg,#A,I-ADDRESS
059.jpg,SHIPMENT,O
059.jpg,NO.,O
059.jpg,112964492,O
059.jpg,Mira,O
059.jpg,Loma,O
059.jpg,CA,O
059.jpg,91752,O
059.jpg,ORDER,O
059.jpg,DATE,B-DATE
059.jpg,NOV,I-DATE
059.jpg,4,I-DATE
059.jpg,2019,I-DATE
059.jpg,POINT,O
059.jpg,OF,O
059.jpg,ORIGIN,O
059.jpg,DATE,O
059.jpg,OF,O
059.jpg,SHIP,O
059.jpg,SHIP,O
059.jpg,TO:,O
059.jpg,Symbia,B-CUST_NAME
059.jpg,-,I-CUST_NAME
059.jpg,Pico,I-CUST_NAME
059.jpg,Rivera,I-CUST_NAME
059.jpg,PAGE,O
059.jpg,8460,O
059.jpg,East,O
059.jpg,Whittier,O
059.jpg,Blvd,O
059.jpg,SOLD,O
059.jpg,TO:,O
059.jpg,Pico,O
059.jpg,Rivera,O
059.jpg,CA,O
059.jpg,90660-2518,O
059.jpg,TYPE:,O
059.jpg,Collect,O
059.jpg,ALL,O
059.jpg,EQUIPMENT,O
059.jpg,IS,O
059.jpg,RENTED,O
059.jpg,UNDER,O
059.jpg,CHEP,O
059.jpg,STANDARD,O
059.jpg,TERMS,O
059.jpg,AND,O
059.jpg,CONDITIONS,O
059.jpg,WHICH,O
059.jpg,ARE,O
059.jpg,AVAILABLE,O
059.jpg,AT,O
059.jpg,7501,O
059.jpg,GREENBRIAR,O
059.jpg,"PARKWAY,",O
059.jpg,"ORLANDO,",O
059.jpg,FL,O
059.jpg,32819,O
059.jpg,ALL,O
059.jpg,CHEP,O
059.jpg,EQUIPMENT,O
059.jpg,REMAINS,O
059.jpg,THE,O
059.jpg,EXCLUSIVE,O
059.jpg,AND,O
059.jpg,INALIENABLE,O
059.jpg,PROPERTY,O
059.jpg,OF,O
059.jpg,CHEP.,O
059.jpg,NOTICE,O
059.jpg,OF,O
059.jpg,CLAIM,O
059.jpg,8),O
059.jpg,No,O
059.jpg,carrier,O
059.jpg,is,O
059.jpg,liable,O
059.jpg,for,O
059.jpg,"loss,",O
059.jpg,damage,O
059.jpg,or,O
059.jpg,delay,O
059.jpg,to,O
059.jpg,any,O
059.jpg,goods,O
059.jpg,carried,O
059.jpg,under,O
059.jpg,the,O
059.jpg,Bill,O
059.jpg,of,O
059.jpg,Lading,O
059.jpg,unless,O
059.jpg,notice,O
059.jpg,thereof,O
059.jpg,setting,O
059.jpg,our,O
059.jpg,particulars,O
059.jpg,of,O
059.jpg,the,O
059.jpg,"origin,",O
059.jpg,destination,O
059.jpg,and,O
059.jpg,date,O
059.jpg,of,O
059.jpg,shipment,O
059.jpg,of,O
059.jpg,the,O
059.jpg,goods,O
059.jpg,and,O
059.jpg,under,O
059.jpg,the,O
059.jpg,estimated,O
059.jpg,amount,O
059.jpg,claimed,O
059.jpg,in,O
059.jpg,respect.,O
059.jpg,  ,O
059.jpg,    ,O
059.jpg, ,O
059.jpg, ,O
059.jpg, ,O
059.jpg,   ,O
059.jpg, ,O
059.jpg,  ,O
059.jpg,   ,O
059.jpg,     ,O
059.jpg, ,O
059.jpg,   ,O
059.jpg,   ,O
059.jpg, ,O
059.jpg, ,O
059.jpg, ,O
059.jpg,  ,O
059.jpg,     ,O
059.jpg,   ,O
059.jpg,  ,O
059.jpg,  ,O
059.jpg, ,O
059.jpg,   ,O
059.jpg,  ,O
059.jpg,  ,O
059.jpg,  ,O
059.jpg,  ,O
059.jpg,  ,O
059.jpg,    ,O
059.jpg, ,O
059.jpg, ,O
059.jpg,  ,O
059.jpg,     ,O
059.jpg, ,O
059.jpg,   ,O
059.jpg,€,O
059.jpg,final,O
059.jpg,statement,O
059.jpg,of,O
059.jpg,the,O
059.jpg,claim,O
059.jpg,must,O
059.jpg,be,O
059.jpg,filed,O
059.jpg,within,O
059.jpg,nine,O
059.jpg,(9),O
059.jpg,mont,O
059.jpg,om,O
059.jpg,the,O
059.jpg,date,O
059.jpg,of,O
059.jpg,shipment,O
059.jpg,togethe,O
059.jpg,h,O
059.jpg,copy,O
059.jpg,of,O
059.jpg,the,O
059.jpg,paid,O
059.jpg,freight,O
059.jpg,bi,O
059.jpg,ARRIER,O
059.jpg,SHIPPER,O
059.jpg,NUMBER,O
059.jpg,CONSIGNEE,O
059.jpg,NUMBER,O
059.jpg,CHARGES,O
059.jpg,3.62214801129645E+016,O
059.jpg,112964492,O
059.jpg,COMPANY,O
059.jpg,(RBTW,O
059.jpg,PREPAID,O
059.jpg, ,O
059.jpg,  ,O
059.jpg,QTY,O
059.jpg,ORDERED,O
059.jpg,QTY,O
059.jpg,SHIPPED,O
059.jpg,DESCRIPTION,O
059.jpg,CARRIER,O
059.jpg,SIGNATURE,O
059.jpg,1,O
059.jpg,468,O
059.jpg,48,O
059.jpg,x,O
059.jpg,40,O
059.jpg,CHEP,O
059.jpg,Pallets,O
059.jpg,Al,O
059.jpg,Print,O
059.jpg,Name,O
059.jpg,Signature,O
059.jpg,SHIPPER,O
059.jpg,LOCATION,O
059.jpg,CODE,O
059.jpg,5000754738,O
059.jpg,SHIP,O
059.jpg,TO,O
059.jpg,LOCATION,O
059.jpg,CODE,O
059.jpg,UT2J,O
059.jpg,SHIPMENT,O
059.jpg,NUMBER,O
059.jpg,112964492,O
059.jpg,TRAILER,O
059.jpg,NUMBER,O
059.jpg,2001,O
059.jpg,SCAC,O
059.jpg,RBTW,O
059.jpg,TRAILER,O
059.jpg,SEAL,O
059.jpg,54875437,O
059.jpg,Company,O
059.jpg,HAULIER,O
059.jpg,DELIVERY,O
059.jpg,INSTRUCTIONS:,O
059.jpg,Updated,O
059.jpg,"08/03/2011,",O
059.jpg,Appt,O
059.jpg,"Required,",O
059.jpg,Vehicle,O
059.jpg,"US53VN,",O
059.jpg,"Drop,",O
059.jpg,CONSIGNEE,O
059.jpg,SIGNATURE,O
059.jpg,SUBJECT,O
059.jpg,TO,O
059.jpg,COUNT,O
059.jpg,NOTES,O
059.jpg,REF,O
059.jpg,#,O
059.jpg,NOV,O
059.jpg,0,O
059.jpg,4,O
059.jpg,2019,O
059.jpg,3140136358,O
059.jpg,2,O
059.jpg,ALL,O
059.jpg,CHEP,O
059.jpg,LUMBER,O
059.jpg,PRODUCTS,O
059.jpg,ARE,O
059.jpg,EMERALD,O
059.jpg,ASH,O
059.jpg,BORER,O
059.jpg,FREE,O
059.jpg,CERTIFIED,O
059.jpg,FREIGHT.,O
059.jpg,CONCERNS,O
059.jpg,/,O
059.jpg,QUESTIONS,O
059.jpg,WITH,O
059.jpg,REGARD,O
059.jpg,TO,O
059.jpg,"CERTIFICATION,",O
059.jpg,PLEASE,O
059.jpg,CONTACT,B-PHONE
059.jpg,1-877-508-9302.,I-PHONE
059.jpg,Print,O
059.jpg,Name,O
059.jpg,Signature,O
059.jpg,Company,O
059.jpg,  ,O
059.jpg, ,O
059.jpg, ,O
059.jpg,   ,O
059.jpg,Your,O
059.jpg,Signature,O
059.jpg,must,O
059.jpg,appear,O
059.jpg,in,O
059.jpg,this,O
059.jpg,box,O
059.jpg,Subject,O
059.jpg,to,O
059.jpg,Section,O
059.jpg,7,O
059.jpg,of,O
059.jpg,the,O
059.jpg,"conditions,",O
059.jpg,if,O
059.jpg,this,O
059.jpg,shipment,O
059.jpg,is,O
059.jpg,to,O
059.jpg,be,O
059.jpg,delivered,O
059.jpg,to,O
059.jpg,the,O
059.jpg,.,O
059.jpg,consignee,O
059.jpg,without,O
059.jpg,recourse,O
059.jpg,on,O
059.jpg,the,O
059.jpg,"consignor,the",O
059.jpg,consignor,O
059.jpg,shall,O
059.jpg,sign,O
059.jpg,the,O
059.jpg,following],O
059.jpg,Total,O
059.jpg,Weight,O
059.jpg,statement.,O
059.jpg,The,O
059.jpg,carrier,O
059.jpg,shall,O
059.jpg,not,O
059.jpg,make,O
059.jpg,delivery,O
059.jpg,of,O
059.jpg,this,O
059.jpg,shipment,O
059.jpg,without,O
059.jpg,payment,O
059.jpg,of,O
059.jpg,468,O
059.jpg,31,O
059.jpg,590,O
059.jpg,   ,O
059.jpg,Drop,O
059.jpg,Location?,O
059.jpg,C],O
059.jpg,YES,O
059.jpg,NO,O
059.jpg, ,O
059.jpg,  ,O
059.jpg, ,O
059.jpg, ,O
059.jpg, ,O
059.jpg,  ,O
059.jpg,  ,O
059.jpg,freight,O
059.jpg,and,O
059.jpg,all,O
059.jpg,other,O
059.jpg,charges.,O
059.jpg, ,O
059.jpg, ,O
059.jpg,(Signature,O
059.jpg,of,O
059.jpg,Consignor),O
059.jpg,CHECKED,O
059.jpg,BY,O
059.jpg, ,O
059.jpg, ,O
059.jpg,Print,O
059.jpg,Name,O
059.jpg,Signature,O
059.jpg, ,O
059.jpg, ,O
059.jpg, ,O
059.jpg,Company,O
059.jpg,Date,O
059.jpg,THIS,O
059.jpg,1S,O
059.jpg,TO,O
059.jpg,CERTIFY,O
059.jpg,THAT,O
059.jpg,THE,O
059.jpg,HEREIN,O
059.jpg,NAMED,O
059.jpg,MATERIALS,O
059.jpg,ARE,O
059.jpg,PROPERLY,O
059.jpg,"CLASSIFIED,",O
059.jpg,"DESCRIBED,",O
059.jpg,"PACKAGED,",O
059.jpg,MARKED,O
059.jpg,AND,O
059.jpg,"LABELED,",O
059.jpg,ARE,O
059.jpg,IN,O
059.jpg,PROPER,O
059.jpg,CONDITION,O
059.jpg,FOR,O
059.jpg,TRANSPORTATION,O
059.jpg,ACCORDING,O
059.jpg,TO,O
059.jpg,THE,O
059.jpg,APPLICABLE,O
059.jpg,REGULATIONS,O
059.jpg,OF,O
059.jpg,THE,O
059.jpg,DEPARTMENT,O
059.jpg,OF,O
059.jpg,TRANSPORTATION.,O
059.jpg,MARK,O
059.jpg,WITH,O
059.jpg,"“X""",O
059.jpg,TO,O
059.jpg,DESIGNATE,O
059.jpg,HAZARDOUS,O
059.jpg,MATERIAL,O
059.jpg,AS,O
059.jpg,DEFINED,O
059.jpg,IN,O
059.jpg,THE,O
059.jpg,DEPARTMENT,O
059.jpg,OF,O
059.jpg,TRANSPORTATION,O
059.jpg,REGULATIONS,O
059.jpg,GOVERNING,O
059.jpg,TRANSPORTATION,O
059.jpg,OF,O
059.jpg,HAZARDOUS,O
059.jpg,MATERIALS.,O
059.jpg,THE,O
059.jpg,USE,O
059.jpg,OF,O
059.jpg,THIS,O
059.jpg,COLUMN,O
059.jpg,IS,O
059.jpg,AN,O
059.jpg,OPTIONAL,O
059.jpg,METHOD,O
059.jpg,OF,O
059.jpg,DESIGNATIONG,O
059.jpg,HAZARDOUS,O
059.jpg,MATERIALS,O
059.jpg,ON,O
059.jpg,BILLS,O
059.jpg,OF,O
059.jpg,LADING,O
059.jpg,PER,O
059.jpg,SECTION,O
059.jpg,172.202,O
059.jpg,(B),O
059.jpg,OF,O
059.jpg,THE,O
059.jpg,REGULATIONS,O
059.jpg,GOVERNING,O
059.jpg,THE,O
059.jpg,TRANSPORTATION,O
059.jpg,OF,O
059.jpg,SUCH,O
059.jpg,MATERIALS.,O
059.jpg,THE,O
059.jpg,PAPER,O
059.jpg,"BAGS,",O
059.jpg,FIBRE,O
059.jpg,BOXES,O
059.jpg,USED,O
059.jpg,FOR,O
059.jpg,THIS,O
059.jpg,SHIPMENT,O
059.jpg,CONFORM,O
059.jpg,TO,O
059.jpg,THE,O
059.jpg,SPECIFICATIONS,O
059.jpg,SET,O
059.jpg,FORTH,O
059.jpg,IN,O
059.jpg,THE,O
059.jpg,MAKER'S,O
059.jpg,CERTIFICATE,O
059.jpg,"THEREON,",O
059.jpg,AND,O
059.jpg,ALL,O
059.jpg,OTHER,O
